complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
2vzg,43,3,79.8916,92.2066,0.7500,0.9100,0.0300,2.1600,2.6900,0.8300,2.2069
2vzg,43,4,80.4067,92.4494,0.7600,0.9100,0.0300,2.0000,2.3950,0.8500,2.1409
2vzg,44,0,79.7955,92.1207,0.7500,0.9100,0.0300,2.1100,2.6150,0.8300,2.2632
2vzg,44,1,78.1084,92.0013,0.7200,0.9100,0.0300,2.3800,2.9800,0.8100,2.1784
2vzg,44,2,82.6500,92.9324,0.7800,0.9100,0.0300,1.9800,2.2700,0.8600,2.2706
2vzg,44,3,79.9839,92.3618,0.7400,0.9100,0.0300,2.2300,2.6700,0.8300,2.0042
2vzg,44,4,79.5468,91.9955,0.7500,0.9100,0.0300,2.1700,2.5650,0.8300,2.1839
2xcb,42,0,88.8385,94.3341,0.9400,0.9300,0.0400,0.8400,0.8600,0.9600,0.9801
2xcb,42,1,89.1830,94.8949,0.9400,0.9400,0.0400,0.8200,0.8350,0.9700,0.9919
2xcb,42,2,88.6834,94.4790,0.9400,0.9300,0.0400,0.8200,0.8450,0.9600,0.9212
2xcb,42,3,88.8163,94.5135,0.9400,0.9300,0.0400,0.8400,0.8600,0.9600,0.9143
2xcb,42,4,88.9955,94.4780,0.9400,0.9300,0.0400,0.8300,0.8450,0.9600,0.9315
2xcb,43,0,88.6990,94.4811,0.9400,0.9300,0.0400,0.8400,0.8650,0.9600,0.9427
2xcb,43,1,88.6796,94.4369,0.9400,0.9300,0.0400,0.8300,0.8500,0.9600,0.9860
2xcb,43,2,88.6570,94.3725,0.9300,0.9300,0.0400,0.8400,0.8650,0.9600,0.9319
2xcb,43,3,88.9370,94.6323,0.9400,0.9300,0.0400,0.8300,0.8450,0.9700,0.9267
2xcb,43,4,88.9972,94.6773,0.9400,0.9300,0.0400,0.8400,0.8550,0.9600,0.9625
2xcb,44,0,88.7746,94.4541,0.9400,0.9300,0.0400,0.8300,0.8550,0.9600,0.9064
2xcb,44,1,88.2834,94.4276,0.9400,0.9300,0.0400,0.8300,0.8500,0.9600,0.9650
2xcb,44,2,88.7058,94.4112,0.9400,0.9300,0.0400,0.8400,0.8600,0.9600,0.9233
2xcb,44,3,88.8366,94.4746,0.9400,0.9300,0.0400,0.8200,0.8450,0.9600,0.9110
2xcb,44,4,88.7625,94.3731,0.9400,0.9300,0.0400,0.8400,0.8600,0.9600,0.9093
2xpn,42,0,89.9755,95.3802,0.8900,0.9400,0.0800,0.8500,0.8700,0.9600,2.1494
2xpn,42,1,89.7949,95.3186,0.8900,0.9400,0.0800,0.8600,0.8850,0.9700,1.9877
2xpn,42,2,90.0640,95.4185,0.8900,0.9400,0.0800,0.8400,0.8700,0.9700,1.9777
2xpn,42,3,89.9108,95.3636,0.8900,0.9400,0.0800,0.8500,0.8850,0.9700,2.2218
2xpn,42,4,89.3042,95.2658,0.8800,0.9300,0.0700,0.8600,0.8850,0.9500,2.0584
2xpn,43,0,88.9917,95.1746,0.8800,0.9400,0.0800,0.8500,0.8750,0.9600,2.1916
2xpn,43,1,90.3945,95.4398,0.9000,0.9400,0.0800,0.8400,0.8500,0.9700,2.2945
2xpn,43,2,90.2134,95.3011,0.8900,0.9300,0.0800,0.8600,0.8750,0.9600,2.2951
2xpn,43,3,89.0927,95.1260,0.8900,0.9400,0.0700,0.8500,0.8800,0.9600,2.1944
2xpn,43,4,89.2534,95.1138,0.8800,0.9300,0.0800,0.8700,0.8850,0.9500,1.9451
2xpn,44,0,90.1104,95.3532,0.8900,0.9400,0.0800,0.8500,0.8700,0.9600,2.0307
2xpn,44,1,88.7453,94.9659,0.8800,0.9300,0.0700,0.8900,0.9250,0.9500,2.1280
2xpn,44,2,89.2651,95.1735,0.8900,0.9400,0.0800,0.8500,0.8800,0.9600,2.0213
2xpn,44,3,89.1972,95.1118,0.8800,0.9300,0.0800,0.8600,0.8800,0.9600,2.0658
2xpn,44,4,90.2221,95.3902,0.8900,0.9400,0.0800,0.8400,0.8550,0.9600,2.3328
2xrw,42,0,76.1645,85.7940,0.8600,0.8900,0.0200,1.6900,1.8800,0.8900,3.1933
2xrw,42,1,75.5272,85.0971,0.8600,0.8800,0.0200,1.8200,1.9350,0.8800,3.4105
2xrw,42,2,74.9229,85.2451,0.8500,0.8800,0.0200,1.8200,1.9900,0.8900,3.5138
2xrw,42,3,75.1201,84.7965,0.8600,0.8800,0.0200,1.7600,1.8750,0.8900,3.3303
2xrw,42,4,76.4072,85.9383,0.8700,0.8900,0.0200,1.6300,1.7750,0.9000,2.8908
2xrw,43,0,77.9144,85.3214,0.8800,0.8900,0.0200,1.5300,1.6650,0.9000,3.0293
2xrw,43,1,77.3003,85.2700,0.8800,0.8900,0.0200,1.5400,1.6200,0.9100,3.1459
2xrw,43,2,77.0857,85.2531,0.8800,0.8800,0.0200,1.5700,1.6600,0.9100,3.0680
2xrw,43,3,77.3079,85.2018,0.8800,0.8800,0.0200,1.5600,1.6950,0.9000,2.9920
2xrw,43,4,77.7682,85.5004,0.8800,0.8900,0.0200,1.5300,1.6600,0.9000,2.9344
2xrw,44,0,76.6242,85.2408,0.8600,0.8800,0.0200,1.6300,1.7950,0.8900,3.1401
2xrw,44,1,77.2234,85.1613,0.9000,0.8900,0.0200,1.4400,1.5050,0.9200,3.3005
2xrw,44,2,77.1740,85.2050,0.8700,0.8800,0.0200,1.5900,1.7300,0.8900,3.0142
2xrw,44,3,77.6038,86.0020,0.8800,0.9000,0.0200,1.4900,1.6150,0.9100,3.2737
2xrw,44,4,77.1451,85.4658,0.8700,0.8800,0.0200,1.5900,1.7350,0.8900,3.0155
2ymt,42,0,96.2752,97.0256,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.6304
2ymt,42,1,96.3137,97.1014,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.9438
2ymt,42,2,96.1934,96.9251,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.9368
2ymt,42,3,96.1475,96.9521,0.9500,0.9300,0.0400,0.8100,0.8200,0.9700,0.6309
2ymt,42,4,96.2654,96.9890,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.6007
2ymt,43,0,96.0698,96.9534,0.9500,0.9300,0.0400,0.8100,0.8150,0.9700,1.0067
2ymt,43,1,96.1464,96.9936,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.5782
2ymt,43,2,96.1041,96.9074,0.9400,0.9300,0.0400,0.8200,0.8300,0.9600,1.0143
2ymt,43,3,96.3718,97.0346,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.6324
2ymt,43,4,96.0759,97.0097,0.9400,0.9300,0.0400,0.8000,0.8150,0.9700,0.9801
2ymt,44,0,96.3230,96.9858,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.8711
2ymt,44,1,96.1577,96.9955,0.9400,0.9300,0.0400,0.8100,0.8250,0.9600,0.7741
2ymt,44,2,96.2259,97.0597,0.9500,0.9300,0.0400,0.8100,0.8150,0.9700,0.9670
2ymt,44,3,96.1316,97.0543,0.9500,0.9300,0.0400,0.8100,0.8200,0.9700,0.9143
2ymt,44,4,96.3700,97.0143,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.5910
3agy,42,0,89.7521,93.6055,0.9300,0.8300,0.0300,1.0000,1.0000,0.9600,1.5374
3agy,42,1,90.1973,93.6524,0.9300,0.8300,0.0300,0.9700,0.9800,0.9600,1.8667
3agy,42,2,89.2885,93.5146,0.9200,0.8300,0.0300,1.0000,1.0150,0.9500,1.7702
3agy,42,3,90.1850,93.7717,0.9300,0.8300,0.0300,0.9800,0.9900,0.9500,1.6525
3agy,42,4,89.2879,93.6262,0.9200,0.8400,0.0300,1.0400,1.0450,0.9500,1.6210
3agy,43,0,87.4185,93.6642,0.9100,0.8400,0.0300,1.0300,1.0400,0.9500,1.9245
3agy,43,1,89.7471,93.7315,0.9300,0.8300,0.0300,0.9700,0.9850,0.9600,1.4726
3agy,43,2,89.2104,93.4206,0.9200,0.8300,0.0300,1.0400,1.0450,0.9500,1.4575
3agy,43,3,88.7740,93.2411,0.9200,0.8300,0.0300,1.0500,1.0550,0.9500,1.4115
3agy,43,4,89.4050,93.5385,0.9300,0.8300,0.0300,1.0100,1.0150,0.9600,1.7432
3agy,44,0,90.3221,93.7266,0.9300,0.8300,0.0300,0.9400,0.9550,0.9600,1.7705
3agy,44,1,90.1400,93.5332,0.9300,0.8300,0.0300,0.9600,0.9700,0.9600,1.5882
3agy,44,2,90.8371,93.8728,0.9400,0.8300,0.0300,0.9300,0.9400,0.9600,1.7439
3agy,44,3,90.2629,93.8282,0.9300,0.8300,0.0300,0.9500,0.9600,0.9600,1.4194
3agy,44,4,90.8771,93.9098,0.9400,0.8300,0.0300,0.9300,0.9400,0.9600,1.6279
3bej,42,0,81.0126,89.9928,0.8900,0.9100,0.0300,1.3100,1.4100,0.9100,1.8229
3bej,42,1,80.5782,89.6898,0.8800,0.9100,0.0300,1.3200,1.4750,0.9100,1.8404
3bej,42,2,81.9105,90.1690,0.8900,0.9100,0.0300,1.2800,1.3800,0.9200,2.2608
3bej,42,3,81.1885,90.6463,0.8800,0.9100,0.0300,1.3000,1.4400,0.9100,2.3939
3bej,42,4,80.7366,90.1179,0.8900,0.9100,0.0300,1.2700,1.3900,0.9200,2.0002
3bej,43,0,81.4771,90.0904,0.8900,0.9100,0.0300,1.2600,1.3400,0.9200,2.1053
3bej,43,1,81.1053,89.9927,0.8800,0.9100,0.0300,1.3000,1.4250,0.9100,2.4166
3bej,43,2,81.8295,90.3558,0.8900,0.9100,0.0300,1.2800,1.3950,0.9200,2.1880
3bej,43,3,81.3824,89.8538,0.8900,0.9100,0.0300,1.2800,1.3850,0.9100,2.2114
3bej,43,4,81.4719,90.2745,0.8900,0.9100,0.0300,1.2600,1.3700,0.9200,2.3137
3bej,44,0,81.0192,90.1031,0.8800,0.9100,0.0300,1.3100,1.4350,0.9100,2.1689
3bej,44,1,80.2183,90.0107,0.8700,0.9100,0.0300,1.3200,1.4750,0.9000,1.7620
3bej,44,2,80.7580,90.3247,0.8800,0.9100,0.0300,1.3300,1.4600,0.9100,2.1693
3bej,44,3,80.8661,89.9579,0.8800,0.9100,0.0300,1.3300,1.4800,0.9100,2.0523
3bej,44,4,81.2606,90.1745,0.8800,0.9100,0.0300,1.3200,1.4300,0.9100,2.1132
3bqo,42,0,85.0862,91.6501,0.9100,0.9200,0.0300,0.8900,0.9100,0.9400,1.4922
3bqo,42,1,86.7132,92.5189,0.9300,0.9200,0.0300,0.8500,0.8600,0.9600,1.5355
3bqo,42,2,85.4196,91.2709,0.9100,0.9100,0.0300,0.8600,0.8750,0.9400,1.8547
3bqo,42,3,85.7387,91.9390,0.9100,0.9100,0.0300,0.8900,0.9050,0.9400,1.2165
3bqo,42,4,85.4411,91.9231,0.9000,0.9100,0.0300,0.8900,0.9150,0.9400,3.0504
3bqo,43,0,85.6303,92.0009,0.9100,0.9100,0.0300,0.8600,0.8800,0.9400,1.9252
3bqo,43,1,85.8756,91.7450,0.9200,0.9100,0.0300,0.8800,0.9050,0.9400,1.6880
3bqo,43,2,86.1581,91.8780,0.9200,0.9100,0.0300,0.8800,0.9100,0.9500,1.5771
3bqo,43,3,85.3122,91.7240,0.9000,0.9100,0.0200,0.8900,0.9150,0.9400,1.3477
3bqo,43,4,85.5984,91.7618,0.9000,0.9100,0.0200,0.9000,0.9400,0.9300,1.6460
3bqo,44,0,85.2826,92.3925,0.9100,0.9200,0.0300,0.8800,0.8950,0.9400,1.3191
3bqo,44,1,86.3869,90.9921,0.9100,0.9100,0.0300,0.8700,0.8850,0.9400,1.5602
3bqo,44,2,85.8001,92.1079,0.9100,0.9200,0.0300,0.8700,0.8850,0.9400,1.5328
3bqo,44,3,86.2434,92.5845,0.9300,0.9200,0.0300,0.8600,0.8800,0.9600,1.7365
3bqo,44,4,84.9816,91.6032,0.9000,0.9100,0.0300,0.8900,0.9150,0.9400,2.2410
3emh,42,0,73.0012,96.9890,0.8700,0.9600,0.0200,0.9500,1.1500,0.9000,1.1904
3emh,42,1,74.9296,97.1276,0.9000,0.9600,0.0200,0.9200,1.0850,0.9200,0.7928
3emh,42,2,73.4217,96.9862,0.8800,0.9600,0.0200,0.9200,1.1150,0.9100,0.6980
3emh,42,3,71.7667,97.0434,0.8400,0.9600,0.0200,0.9800,1.2300,0.8700,0.6976
3emh,42,4,74.1975,97.1548,0.8800,0.9600,0.0200,0.9500,1.1450,0.9100,0.5327
3emh,43,0,77.4481,97.2270,0.9200,0.9700,0.0300,0.8800,1.0200,0.9400,0.6901
3emh,43,1,73.8044,97.0216,0.8700,0.9600,0.0200,0.9200,1.1100,0.9000,1.8317
3emh,43,2,72.9746,97.0587,0.8500,0.9600,0.0200,0.9700,1.2200,0.8800,0.7765
3emh,43,3,75.4727,97.2193,0.9000,0.9700,0.0200,0.8900,1.0700,0.9200,1.0017
3emh,43,4,76.3069,97.2159,0.9100,0.9700,0.0300,0.8700,1.0300,0.9300,1.2350
3emh,44,0,72.4358,97.0690,0.8400,0.9600,0.0200,0.9900,1.2600,0.8700,0.6829
3emh,44,1,72.8808,97.0857,0.8500,0.9600,0.0200,0.9800,1.2450,0.8800,0.9789
3emh,44,2,75.1869,97.1656,0.8900,0.9600,0.0200,0.9500,1.1700,0.9100,0.4026
3emh,44,3,74.0777,97.0919,0.8700,0.9600,0.0200,0.9600,1.2000,0.9000,0.7504
3emh,44,4,74.9723,97.1261,0.8800,0.9600,0.0200,0.9600,1.1950,0.9100,0.5206
3emw,42,0,91.1774,95.2498,0.9400,0.9500,0.0400,0.7800,0.7850,0.9600,1.1905
3emw,42,1,90.0472,94.8939,0.9300,0.9500,0.0400,0.7900,0.7950,0.9500,1.1052
3emw,42,2,90.5372,95.2328,0.9400,0.9500,0.0400,0.7800,0.7850,0.9600,0.9432
3emw,42,3,90.1595,94.9600,0.9400,0.9500,0.0400,0.7900,0.7900,0.9600,0.9945
3emw,42,4,90.7800,95.0383,0.9400,0.9500,0.0400,0.7900,0.7900,0.9600,1.1266
3emw,43,0,90.8654,94.9627,0.9400,0.9500,0.0400,0.7900,0.7900,0.9600,1.1840
3emw,43,1,90.8663,95.1876,0.9400,0.9500,0.0400,0.7900,0.7900,0.9600,0.7678
3emw,43,2,90.3100,95.0722,0.9400,0.9500,0.0400,0.7800,0.7850,0.9600,0.9322
3emw,43,3,90.9946,95.1761,0.9400,0.9500,0.0400,0.7800,0.7850,0.9600,1.2829
3emw,43,4,91.3547,95.3659,0.9500,0.9500,0.0400,0.7800,0.7850,0.9700,0.9828
3emw,44,0,91.5196,95.2539,0.9500,0.9500,0.0400,0.7800,0.7850,0.9600,0.6778
3emw,44,1,90.5816,94.8582,0.9400,0.9500,0.0400,0.7900,0.7950,0.9600,0.9067
3emw,44,2,90.7565,95.2397,0.9400,0.9500,0.0400,0.7900,0.7900,0.9600,0.7747
3emw,44,3,91.1433,95.4125,0.9500,0.9500,0.0400,0.7800,0.7800,0.9600,1.2484
3emw,44,4,89.4337,95.0548,0.9300,0.9500,0.0400,0.7900,0.7900,0.9500,1.0604
3et3,42,0,84.4910,90.5475,0.9100,0.9200,0.0300,1.0100,1.0450,0.9300,1.4781
3et3,42,1,84.1917,90.6362,0.9100,0.9200,0.0300,1.0000,1.0300,0.9300,0.9613
3et3,42,2,84.9479,90.8600,0.9100,0.9200,0.0300,0.9900,1.0200,0.9400,0.8386
3et3,42,3,84.6679,90.6460,0.9100,0.9200,0.0300,1.0000,1.0300,0.9400,1.4746
3et3,42,4,84.0168,90.1079,0.9000,0.9100,0.0300,1.0500,1.0950,0.9400,0.8986
3et3,43,0,83.7032,90.4655,0.9000,0.9200,0.0300,1.0100,1.0500,0.9300,2.1219
3et3,43,1,83.6119,90.5191,0.9000,0.9200,0.0300,1.0200,1.0650,0.9300,0.7309
3et3,43,2,84.2968,91.1613,0.9100,0.9200,0.0300,0.9900,1.0200,0.9400,2.6616
3et3,43,3,84.5776,90.8190,0.9100,0.9200,0.0300,1.0000,1.0400,0.9400,1.1550
3et3,43,4,84.1118,90.3935,0.9000,0.9200,0.0300,1.0400,1.0800,0.9300,1.3482
3et3,44,0,82.6609,90.0759,0.8900,0.9100,0.0300,1.0600,1.1050,0.9200,2.3701
3et3,44,1,84.0735,90.2802,0.9000,0.9100,0.0300,1.0100,1.0500,0.9300,2.3086
3et3,44,2,84.5906,90.2033,0.9100,0.9100,0.0300,1.0000,1.0250,0.9400,0.7005
3et3,44,3,84.2122,90.4587,0.9100,0.9200,0.0300,1.0100,1.0450,0.9300,1.3478
3et3,44,4,84.5167,90.6777,0.9100,0.9200,0.0300,1.0000,1.0250,0.9300,1.3719
3fp2,42,0,68.2114,80.3235,0.8900,0.6700,0.0200,1.5600,1.9650,0.8500,27.4472
3fp2,42,1,69.3826,80.2131,0.8900,0.6500,0.0200,1.6100,1.9700,0.8800,19.5908
3fp2,42,2,67.4100,80.1103,0.8900,0.6800,0.0200,1.5200,1.9200,0.8600,30.2151
3fp2,42,3,67.3705,79.5817,0.8900,0.6400,0.0200,1.5800,1.9650,0.8400,13.8501
3fp2,42,4,67.2640,79.9727,0.8900,0.6400,0.0200,1.6500,1.9750,0.8500,21.9473
3fp2,43,0,69.4764,80.6050,0.8900,0.7000,0.0200,1.5100,1.8250,0.8600,29.0713
3fp2,43,1,66.6317,79.6520,0.8800,0.6500,0.0200,1.7600,2.1200,0.8400,21.6155
3fp2,43,2,69.4331,80.8221,0.8900,0.6900,0.0200,1.5400,1.8850,0.8800,29.9063
3fp2,43,3,68.3919,79.7423,0.8900,0.6400,0.0200,1.5800,1.9200,0.8700,21.4277
3fp2,43,4,67.9938,79.6330,0.8900,0.6400,0.0200,1.5900,1.9600,0.8500,9.1378
3fp2,44,0,65.0995,80.2076,0.8800,0.6500,0.0200,1.4500,1.8600,0.8700,34.5027
3fp2,44,1,69.0493,80.3466,0.8800,0.6700,0.0200,1.5800,1.9400,0.8800,30.4981
3fp2,44,2,68.4871,79.4535,0.8900,0.6400,0.0200,1.6600,2.0300,0.8500,15.4735
3fp2,44,3,69.2569,80.3289,0.8800,0.6600,0.0200,1.6600,2.0450,0.8700,25.8369
3fp2,44,4,68.8914,79.8737,0.8900,0.6400,0.0200,1.5700,1.9600,0.8500,11.8390
3g2s,42,0,85.1050,94.6481,0.8500,0.9300,0.0300,0.8000,0.8000,0.9000,2.1878
3g2s,42,1,85.9756,94.3506,0.8400,0.9200,0.0300,0.8100,0.8150,0.8900,1.5563
3g2s,42,2,84.8260,93.4357,0.8400,0.9200,0.0300,0.8100,0.8150,0.8900,2.9930
3g2s,42,3,86.1149,94.1999,0.8500,0.9200,0.0300,0.8100,0.8150,0.9000,2.2847
3g2s,42,4,85.8459,94.5039,0.8500,0.9300,0.0300,0.8100,0.8250,0.9000,2.3756
3g2s,43,0,86.8894,94.5816,0.8700,0.9300,0.0300,0.8000,0.8050,0.9100,3.9037
3g2s,43,1,84.8039,94.2978,0.8300,0.9200,0.0300,0.8100,0.8200,0.8900,4.2623
3g2s,43,2,84.6799,94.3886,0.8400,0.9300,0.0300,0.8000,0.8050,0.8900,2.4568
3g2s,43,3,84.3612,93.2140,0.8300,0.9100,0.0200,0.8200,0.8250,0.8800,2.8739
3g2s,43,4,84.6887,93.2983,0.8400,0.9200,0.0300,0.8100,0.8150,0.8900,3.8680
3g2s,44,0,84.4620,93.7009,0.8400,0.9200,0.0200,0.8200,0.8300,0.8900,3.1779
3g2s,44,1,86.4342,94.3805,0.8500,0.9300,0.0300,0.8000,0.8000,0.9000,1.4524
3g2s,44,2,84.9884,94.0604,0.8400,0.9200,0.0300,0.8100,0.8150,0.8900,3.8162
3g2s,44,3,86.0282,93.7613,0.8500,0.9200,0.0300,0.8100,0.8150,0.9000,3.1887
3g2s,44,4,87.2648,94.7153,0.8600,0.9300,0.0300,0.8000,0.8050,0.9100,1.3773
3h1z,42,0,71.0774,93.0630,0.7900,0.9100,0.0200,2.3600,2.4150,0.8400,1.1215
3h1z,42,1,70.8259,93.0529,0.8000,0.9100,0.0200,2.4100,2.4800,0.8500,1.7031
3h1z,42,2,70.9570,93.1483,0.7900,0.9200,0.0200,2.4100,2.4550,0.8400,1.9173
3h1z,42,3,71.5607,93.1783,0.7900,0.9100,0.0200,2.3700,2.4100,0.8500,1.6815
3h1z,42,4,69.8107,92.6442,0.7700,0.9000,0.0200,2.5700,2.6250,0.8200,2.2118
3h1z,43,0,65.1871,92.5655,0.7100,0.9000,0.0200,3.2100,3.3700,0.7800,1.6121
3h1z,43,1,64.8304,92.4780,0.6900,0.9100,0.0200,3.3600,3.5200,0.7700,1.9302
3h1z,43,2,63.2788,92.1474,0.6900,0.9000,0.0200,3.1600,3.4500,0.7600,1.8720
3h1z,43,3,66.7357,92.5261,0.7300,0.9000,0.0200,3.1300,3.2300,0.7900,1.4945
3h1z,43,4,66.5160,92.9087,0.7400,0.9100,0.0200,3.0600,3.1150,0.8000,1.5277
3h1z,44,0,69.9777,92.9085,0.7700,0.9000,0.0200,2.7100,2.7200,0.8300,1.4686
3h1z,44,1,69.5011,93.0179,0.7700,0.9100,0.0200,2.6500,2.7450,0.8200,1.5080
3h1z,44,2,71.2737,93.3883,0.7900,0.9100,0.0200,2.4500,2.4650,0.8500,1.2973
3h1z,44,3,69.9082,92.9093,0.7800,0.9000,0.0200,2.6300,2.6400,0.8300,1.3296
3h1z,44,4,70.2839,92.9395,0.7700,0.9000,0.0200,2.6700,2.7300,0.8200,1.7956
3i5r,42,0,94.3038,96.2591,0.9000,0.9200,0.0300,0.8500,0.8600,0.9500,0.8960
3i5r,42,1,94.1187,96.0108,0.8900,0.9100,0.0300,0.8800,0.8900,0.9500,0.7712
3i5r,42,2,94.5548,96.2286,0.9100,0.9200,0.0400,0.8500,0.8550,0.9600,0.7652
3i5r,42,3,94.0180,95.7876,0.8900,0.9100,0.0300,0.8800,0.8900,0.9400,0.8924
3i5r,42,4,93.8673,95.5421,0.8800,0.9000,0.0300,0.8900,0.9050,0.9400,0.8480
3i5r,43,0,93.7623,95.6149,0.8800,0.9100,0.0300,0.8900,0.9000,0.9400,0.7356
3i5r,43,1,93.9424,95.9761,0.8900,0.9100,0.0300,0.8800,0.8850,0.9400,0.8659
3i5r,43,2,94.1462,95.7267,0.8900,0.9100,0.0300,0.8800,0.8850,0.9500,0.7704
3i5r,43,3,94.2894,95.5664,0.9000,0.9100,0.0300,0.8600,0.8700,0.9500,0.7927
3i5r,43,4,94.2827,95.6463,0.9000,0.9100,0.0300,0.8700,0.8750,0.9500,0.9038
3i5r,44,0,94.6949,96.4202,0.9000,0.9200,0.0300,0.8400,0.8500,0.9600,1.0282
3i5r,44,1,94.0758,95.9773,0.9000,0.9100,0.0300,0.8700,0.8800,0.9500,0.8904
3i5r,44,2,94.5044,96.2019,0.9000,0.9200,0.0300,0.8400,0.8500,0.9500,0.9428
3i5r,44,3,94.3011,95.6002,0.9000,0.9100,0.0300,0.8700,0.8750,0.9500,0.8111
3i5r,44,4,94.4199,95.6002,0.9000,0.9100,0.0300,0.8600,0.8750,0.9500,0.8462
3obq,42,0,85.8303,93.6582,0.8600,0.9000,0.0300,1.2300,1.2900,0.9000,0.5023
3obq,42,1,86.0908,93.6403,0.8600,0.9100,0.0300,1.2200,1.2850,0.9000,0.9265
3obq,42,2,86.8105,93.4691,0.8600,0.9000,0.0300,1.2600,1.2850,0.9000,0.6271
3obq,42,3,86.3685,93.5057,0.8700,0.9000,0.0300,1.2000,1.2450,0.9000,0.6392
3obq,42,4,87.6048,93.7241,0.8800,0.9100,0.0300,1.1500,1.1750,0.9100,0.8584
3obq,43,0,87.0271,93.6566,0.8700,0.9100,0.0300,1.1600,1.1900,0.9100,0.8346
3obq,43,1,85.9340,93.6013,0.8700,0.9100,0.0300,1.1500,1.1550,0.9100,0.6731
3obq,43,2,86.1218,93.5510,0.8600,0.9000,0.0300,1.2600,1.3050,0.9000,0.7175
3obq,43,3,86.1181,93.5567,0.8600,0.9100,0.0300,1.2000,1.2350,0.9000,0.9148
3obq,43,4,86.1545,93.6328,0.8700,0.9100,0.0300,1.1600,1.2100,0.9000,0.7241
3obq,44,0,86.3358,93.6630,0.8700,0.9100,0.0300,1.2100,1.2400,0.9000,0.9297
3obq,44,1,86.6990,93.6647,0.8700,0.9100,0.0300,1.1500,1.1900,0.9100,0.8482
3obq,44,2,87.4665,93.8190,0.8700,0.9100,0.0300,1.1500,1.1750,0.9100,0.7413
3obq,44,3,87.3881,93.7481,0.8700,0.9100,0.0300,1.1800,1.2200,0.9100,0.8454
3obq,44,4,86.7300,93.8194,0.8700,0.9100,0.0300,1.1900,1.1950,0.9000,0.5772
3p72,42,0,96.4231,95.6482,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.6356
3p72,42,1,96.4378,95.9627,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.7570
3p72,42,2,96.2390,95.4212,0.9600,0.9400,0.0400,0.8500,0.8800,0.9900,0.6751
3p72,42,3,96.0752,95.5812,0.9600,0.9500,0.0400,0.8700,0.9000,0.9900,0.4500
3p72,42,4,96.2302,95.5734,0.9600,0.9400,0.0400,0.8600,0.8900,0.9800,0.7248
3p72,43,0,96.5809,95.9492,0.9600,0.9500,0.0400,0.8400,0.8600,0.9800,0.5594
3p72,43,1,96.1754,95.2824,0.9600,0.9400,0.0400,0.8700,0.9050,0.9700,0.7084
3p72,43,2,96.3301,95.5542,0.9600,0.9500,0.0400,0.8500,0.8750,0.9800,0.6118
3p72,43,3,96.2620,95.5454,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.7325
3p72,43,4,96.4077,95.7174,0.9600,0.9500,0.0400,0.8300,0.8600,0.9800,0.5918
3p72,44,0,96.3578,95.5761,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.5458
3p72,44,1,95.9816,95.2927,0.9600,0.9500,0.0400,0.8600,0.8850,0.9900,0.6803
3p72,44,2,96.5785,95.7268,0.9600,0.9500,0.0400,0.8300,0.8550,0.9800,0.6458
3p72,44,3,96.2980,95.5000,0.9600,0.9500,0.0400,0.8400,0.8700,0.9800,0.6804
3p72,44,4,96.0240,95.2874,0.9600,0.9400,0.0400,0.8700,0.9000,0.9700,0.7381
3pe4,42,0,36.2470,93.8894,0.4300,0.9400,0.0100,12.0300,12.1750,0.5400,12.6295
3pe4,42,1,30.9242,93.5284,0.4200,0.9300,0.0100,11.7000,11.7800,0.5300,10.1360
3pe4,42,2,35.7741,93.7786,0.5000,0.9400,0.0100,10.1100,10.4450,0.6000,19.2815
3pe4,42,3,27.5283,93.2560,0.4000,0.9300,0.0100,12.5300,12.6950,0.5200,6.4995
3pe4,42,4,29.4040,93.6750,0.4000,0.9400,0.0100,10.6600,10.7300,0.5200,18.1683
3pe4,43,0,32.6214,93.5232,0.4100,0.9300,0.0100,11.6500,12.0300,0.5300,12.0925
3pe4,43,1,31.1411,93.6063,0.4600,0.9400,0.0100,10.7700,10.8450,0.5600,8.5787
3pe4,43,2,33.7963,93.9144,0.4400,0.9400,0.0100,11.4800,11.5100,0.5500,14.8418
3pe4,43,3,28.8268,93.5423,0.3800,0.9400,0.0100,12.3800,12.4800,0.5000,24.0902
3pe4,43,4,34.6479,93.7472,0.4300,0.9400,0.0100,11.5000,11.7550,0.5500,12.2060
3pe4,44,0,28.1693,93.5951,0.4100,0.9300,0.0100,10.0500,11.0600,0.5300,5.0334
3pe4,44,1,35.5977,93.7667,0.4800,0.9300,0.0100,9.6200,9.9700,0.5800,11.8955
3pe4,44,2,40.3004,94.1370,0.5200,0.9400,0.0100,8.7700,9.1300,0.6100,12.3829
