method,native,pdb,seed,id,dockq_score,fnat,lrmsd,irmsd
msa_notemplate,5crw,5crw,42,2,0.753,0.862,4.822,1.124
msa_notemplate,5crw,5crw,44,1,0.776,0.862,4.165,1.076
msa_notemplate,4zoz,4zoz,44,0,0.876,0.939,2.412,0.836
msa_notemplate,5bs2,5bs2,44,1,0.159,0.158,15.648,4.694
msa_notemplate,4zoz,4zoz,44,2,0.914,0.959,1.925,0.673
msa_notemplate,5crw,5crw,43,4,0.79,0.828,3.285,1.049
msa_notemplate,5d94,5d94,43,0,0.902,0.812,0.573,0.502
msa_notemplate,5d94,5d94,43,3,0.836,0.771,1.627,0.817
msa_notemplate,5d94,5d94,42,1,0.874,0.792,1.276,0.622
msa_notemplate,5d94,5d94,43,4,0.869,0.812,1.512,0.688
msa_notemplate,5d94,5d94,44,0,0.917,0.896,1.077,0.58
msa_notemplate,5d94,5d94,42,0,0.922,0.875,0.944,0.495
msa_notemplate,5crw,5crw,44,0,0.777,0.862,3.895,1.12
msa_notemplate,4zoz,4zoz,44,3,0.897,0.959,2.225,0.759
msa_notemplate,5d94,5d94,43,1,0.875,0.792,1.193,0.623
msa_notemplate,4zoz,4zoz,44,4,0.931,0.918,1.354,0.501
msa_notemplate,5crw,5crw,44,3,0.75,0.897,5.64,1.077
msa_notemplate,5d94,5d94,44,3,0.916,0.854,0.92,0.487
msa_notemplate,5d94,5d94,42,2,0.881,0.792,1.127,0.582
msa_notemplate,5d94,5d94,44,1,0.906,0.833,0.862,0.517
msa_notemplate,5crw,5crw,44,2,0.835,0.897,2.383,1.024
msa_notemplate,5d94,5d94,42,4,0.897,0.854,1.065,0.625
msa_notemplate,5d94,5d94,42,3,0.89,0.792,0.671,0.541
msa_notemplate,5d94,5d94,44,4,0.884,0.792,1.018,0.57
msa_notemplate,5d94,5d94,43,2,0.897,0.854,1.332,0.604
msa_notemplate,5di8,5di8,42,1,0.978,1.0,0.774,0.369
msa_notemplate,5dai,5dai,42,1,0.941,0.977,1.053,0.603
msa_notemplate,5di8,5di8,42,2,0.975,1.0,0.795,0.4
msa_notemplate,5d94,5d94,44,2,0.849,0.812,1.81,0.802
msa_notemplate,5dai,5dai,44,3,0.94,1.0,0.695,0.686
msa_notemplate,5dai,5dai,44,1,0.946,1.0,0.963,0.631
msa_notemplate,5dai,5dai,42,2,0.926,0.977,1.082,0.706
msa_notemplate,5di8,5di8,42,3,0.975,1.0,0.766,0.402
msa_notemplate,5dai,5dai,43,4,0.915,0.953,1.14,0.732
msa_notemplate,5dai,5dai,43,1,0.926,0.977,0.859,0.722
msa_notemplate,5dai,5dai,43,0,0.917,0.977,1.3,0.756
msa_notemplate,5di8,5di8,43,4,0.979,1.0,0.598,0.368
msa_notemplate,5di8,5di8,43,3,0.959,1.0,1.183,0.51
msa_notemplate,5dai,5dai,42,4,0.925,0.953,1.144,0.653
msa_notemplate,5di8,5di8,44,1,0.983,1.0,0.746,0.325
msa_notemplate,5dai,5dai,43,2,0.938,1.0,0.789,0.697
msa_notemplate,5dai,5dai,44,0,0.944,1.0,1.268,0.624
msa_notemplate,5dai,5dai,42,3,0.922,0.953,0.816,0.699
msa_notemplate,5dai,5dai,42,0,0.938,0.977,0.773,0.639
msa_notemplate,5di8,5di8,42,0,0.972,1.0,0.945,0.414
msa_notemplate,5dai,5dai,43,3,0.938,0.977,0.902,0.632
msa_notemplate,5di8,5di8,44,2,0.978,1.0,0.734,0.374
msa_notemplate,5di8,5di8,43,1,0.979,1.0,0.666,0.369
msa_notemplate,5dai,5dai,44,4,0.927,0.977,1.043,0.706
msa_notemplate,5di8,5di8,43,2,0.977,1.0,0.691,0.383
msa_notemplate,5di8,5di8,43,0,0.972,1.0,0.747,0.432
msa_notemplate,5di8,5di8,42,4,0.978,1.0,0.622,0.378
msa_notemplate,5dai,5dai,44,2,0.947,1.0,0.756,0.634
msa_notemplate,5di8,5di8,44,0,0.972,1.0,0.695,0.431
msa_notemplate,5di8,5di8,44,3,0.979,1.0,0.603,0.37
msa_notemplate,5di8,5di8,44,4,0.979,1.0,0.631,0.369
msa_notemplate,5e33,5e33,42,2,0.943,1.0,1.835,0.572
msa_notemplate,5e33,5e33,42,1,0.945,1.0,1.801,0.558
msa_notemplate,5e33,5e33,44,1,0.963,1.0,1.189,0.477
msa_notemplate,5efi,5efi,42,4,0.323,0.314,8.534,3.456
msa_notemplate,5efi,5efi,43,1,0.527,0.49,4.76,2.139
msa_notemplate,5e33,5e33,42,3,0.941,1.0,1.963,0.57
msa_notemplate,5efi,5efi,43,3,0.355,0.314,7.539,3.086
msa_notemplate,5e33,5e33,44,3,0.947,1.0,1.697,0.554
msa_notemplate,5efi,5efi,42,1,0.264,0.255,10.119,4.022
msa_notemplate,5efi,5efi,42,0,0.329,0.333,8.519,3.523
msa_notemplate,5ei3,5ei3,43,0,0.976,0.974,0.469,0.324
msa_notemplate,5ei3,5ei3,43,1,0.957,0.923,0.763,0.32
msa_notemplate,5efi,5efi,42,2,0.307,0.294,8.841,3.635
msa_notemplate,5ei3,5ei3,42,0,0.967,0.974,0.757,0.394
msa_notemplate,5ei3,5ei3,42,3,0.985,1.0,0.554,0.314
msa_notemplate,5ei3,5ei3,42,4,0.969,0.949,0.576,0.298
msa_notemplate,5efi,5efi,43,2,0.467,0.451,5.754,2.506
msa_notemplate,5ei3,5ei3,42,1,0.964,0.949,0.566,0.352
msa_notemplate,5e33,5e33,44,4,0.961,1.0,1.214,0.491
msa_notemplate,5efi,5efi,43,4,0.544,0.451,4.121,1.955
msa_notemplate,5ei3,5ei3,42,2,0.967,0.949,0.488,0.328
msa_notemplate,5efi,5efi,43,0,0.441,0.392,5.912,2.56
msa_notemplate,5efi,5efi,44,2,0.319,0.314,8.741,3.486
msa_notemplate,5efi,5efi,42,3,0.434,0.353,5.76,2.505
msa_notemplate,5efi,5efi,44,4,0.391,0.294,6.395,2.674
msa_notemplate,5efi,5efi,44,3,0.476,0.392,5.099,2.288
msa_notemplate,5e33,5e33,43,2,0.942,1.0,1.892,0.568
msa_notemplate,5e33,5e33,43,0,0.943,1.0,1.78,0.577
msa_notemplate,5e33,5e33,44,0,0.945,1.0,1.76,0.567
msa_notemplate,5efi,5efi,44,0,0.511,0.471,4.95,2.214
msa_notemplate,5e33,5e33,42,4,0.948,1.0,1.666,0.552
msa_notemplate,5ei3,5ei3,43,2,0.959,0.923,0.577,0.309
msa_notemplate,5e33,5e33,43,1,0.941,1.0,1.842,0.586
msa_notemplate,5e33,5e33,44,2,0.943,1.0,1.777,0.58
msa_notemplate,5efi,5efi,44,1,0.511,0.49,5.071,2.267
msa_notemplate,5e33,5e33,43,3,0.939,0.976,1.638,0.561
msa_notemplate,5e33,5e33,43,4,0.943,1.0,1.862,0.568
msa_notemplate,5ei3,5ei3,43,3,0.979,0.974,0.473,0.285
msa_notemplate,5ei3,5ei3,43,4,0.967,0.949,0.589,0.317
msa_notemplate,5ei3,5ei3,44,3,0.972,0.974,0.627,0.358
msa_notemplate,5e33,5e33,42,0,0.94,1.0,1.955,0.581
msa_notemplate,5ei3,5ei3,44,0,0.961,0.949,0.789,0.369
msa_notemplate,5ei3,5ei3,44,4,0.956,0.949,0.74,0.418
msa_notemplate,5fml,5fml,42,1,0.613,0.689,4.421,1.983
msa_notemplate,5fml,5fml,42,0,0.808,0.8,2.313,1.002
msa_notemplate,5ei3,5ei3,44,2,0.972,0.974,0.676,0.353
msa_notemplate,5ei3,5ei3,44,1,0.957,0.923,0.614,0.331
msa_notemplate,5fml,5fml,42,3,0.817,0.822,2.023,1.025
msa_notemplate,5fml,5fml,43,3,0.871,0.867,1.534,0.801
msa_notemplate,5fml,5fml,43,2,0.823,0.778,1.792,0.902
msa_notemplate,5fpx,5fpx,42,4,0.687,0.535,3.289,1.086
msa_notemplate,5fpx,5fpx,42,3,0.591,0.465,4.75,1.372
msa_notemplate,5fml,5fml,43,0,0.685,0.733,3.548,1.595
msa_notemplate,5fml,5fml,44,1,0.777,0.8,2.661,1.175
msa_notemplate,5fml,5fml,44,2,0.052,0.022,24.056,9.848
msa_notemplate,5fml,5fml,42,4,0.668,0.689,3.548,1.611
msa_notemplate,5fpx,5fpx,43,2,0.848,0.837,1.981,0.85
msa_notemplate,5fpx,5fpx,44,0,0.572,0.326,3.957,1.303
msa_notemplate,5fml,5fml,43,1,0.799,0.844,2.596,1.128
msa_notemplate,5fml,5fml,44,0,0.825,0.8,2.092,0.908
msa_notemplate,5fml,5fml,44,4,0.758,0.733,2.602,1.162
msa_notemplate,5fpx,5fpx,42,2,0.779,0.628,2.175,0.821
msa_notemplate,5fml,5fml,42,2,0.662,0.711,3.804,1.682
msa_notemplate,5fml,5fml,44,3,0.8,0.8,2.263,1.064
msa_notemplate,5fpx,5fpx,43,1,0.696,0.605,3.452,1.166
msa_notemplate,5fpx,5fpx,43,4,0.798,0.721,2.214,0.899
msa_notemplate,5fpx,5fpx,43,0,0.707,0.581,2.979,1.104
msa_notemplate,5fpx,5fpx,42,0,0.816,0.721,2.022,0.798
msa_notemplate,5fpx,5fpx,42,1,0.803,0.651,1.882,0.74
msa_notemplate,5fpx,5fpx,44,4,0.817,0.698,2.045,0.734
msa_notemplate,5fml,5fml,43,4,0.596,0.644,4.425,2.01
msa_notemplate,5fpx,5fpx,44,3,0.743,0.651,2.822,1.037
msa_notemplate,5fpx,5fpx,43,3,0.733,0.581,2.829,0.941
msa_notemplate,5fpx,5fpx,44,1,0.884,0.837,1.69,0.627
msa_notemplate,5fpx,5fpx,44,2,0.832,0.837,2.09,0.942
msa_notemplate,5fv6,5fv6,42,2,0.046,0.0,24.109,8.889
msa_notemplate,5fv6,5fv6,43,0,0.046,0.0,24.09,8.942
msa_notemplate,5fv6,5fv6,44,3,0.044,0.0,24.599,9.161
msa_notemplate,5fv6,5fv6,42,0,0.046,0.0,24.347,8.856
msa_notemplate,5fv6,5fv6,42,3,0.046,0.0,24.114,8.932
msa_notemplate,5fv6,5fv6,42,1,0.042,0.0,25.361,9.266
msa_notemplate,5fv6,5fv6,42,4,0.034,0.0,28.365,10.257
msa_notemplate,5fv6,5fv6,43,3,0.046,0.0,24.241,8.986
msa_notemplate,5fv6,5fv6,43,1,0.044,0.0,24.688,9.11
msa_notemplate,5fv6,5fv6,43,4,0.044,0.0,24.598,9.083
msa_notemplate,5fv6,5fv6,44,0,0.045,0.0,24.398,8.989
msa_notemplate,5fv6,5fv6,43,2,0.035,0.0,27.904,10.161
msa_notemplate,5ggp,5ggp,44,1,0.355,0.286,7.548,2.825
msa_notemplate,5ggp,5ggp,43,3,0.429,0.429,6.703,2.645
msa_notemplate,5ggp,5ggp,42,1,0.392,0.357,7.129,2.729
msa_notemplate,5ggp,5ggp,42,0,0.363,0.286,7.311,2.754
msa_notemplate,5ggp,5ggp,42,4,0.346,0.286,7.845,2.883
msa_notemplate,5ggp,5ggp,43,1,0.355,0.286,7.56,2.815
msa_notemplate,5fv6,5fv6,44,1,0.048,0.0,23.53,8.686
msa_notemplate,5ggp,5ggp,43,2,0.352,0.286,7.633,2.858
msa_notemplate,5ggp,5ggp,44,3,0.361,0.286,7.368,2.78
msa_notemplate,5ggp,5ggp,44,4,0.356,0.286,7.516,2.82
msa_notemplate,5ggp,5ggp,43,4,0.375,0.286,6.93,2.678
msa_notemplate,5fv6,5fv6,44,4,0.044,0.0,24.825,9.129
msa_notemplate,5ggp,5ggp,44,2,0.371,0.286,7.021,2.72
msa_notemplate,5fv6,5fv6,44,2,0.045,0.0,24.548,9.095
msa_notemplate,5ggp,5ggp,43,0,0.329,0.214,7.614,2.851
msa_notemplate,5ggp,5ggp,42,3,0.372,0.286,7.024,2.696
msa_notemplate,5gu4,5gu4,42,1,0.827,0.704,2.003,0.677
msa_notemplate,5ggp,5ggp,44,0,0.425,0.429,6.813,2.683
msa_notemplate,5ggp,5ggp,42,2,0.422,0.429,6.9,2.712
msa_notemplate,5gu4,5gu4,43,1,0.924,0.815,0.708,0.288
msa_notemplate,5gu4,5gu4,42,2,0.95,0.889,0.692,0.269
msa_notemplate,5gu4,5gu4,43,0,0.828,0.704,1.969,0.678
msa_notemplate,5gu4,5gu4,42,3,0.851,0.704,1.591,0.542
msa_notemplate,5gu4,5gu4,43,2,0.793,0.63,2.164,0.725
msa_notemplate,5gu4,5gu4,42,4,0.838,0.741,2.022,0.683
msa_notemplate,5gu4,5gu4,43,4,0.861,0.778,1.834,0.631
msa_notemplate,5gu4,5gu4,42,0,0.826,0.704,2.035,0.681
msa_notemplate,5gu4,5gu4,43,3,0.938,0.852,0.621,0.28
msa_notemplate,5gu4,5gu4,44,0,0.783,0.63,2.345,0.772
msa_notemplate,5gu4,5gu4,44,4,0.8,0.63,2.049,0.69
msa_notemplate,5gu4,5gu4,44,1,0.885,0.778,1.47,0.479
msa_notemplate,5huw,5huw,43,1,0.912,0.926,1.369,0.668
msa_notemplate,5gu4,5gu4,44,3,0.824,0.704,2.046,0.693
msa_notemplate,5i7z,5i7z,43,2,0.975,0.971,0.396,0.32
msa_notemplate,5huw,5huw,42,3,0.89,0.87,1.388,0.691
msa_notemplate,5gu4,5gu4,44,2,0.918,0.852,1.275,0.431
msa_notemplate,5i7z,5i7z,42,4,0.967,0.941,0.524,0.29
msa_notemplate,5i7z,5i7z,44,1,0.968,0.941,0.588,0.279
msa_notemplate,5huw,5huw,42,2,0.884,0.852,1.416,0.684
msa_notemplate,5i7z,5i7z,43,0,0.954,1.0,0.539,0.588
msa_notemplate,5i7z,5i7z,42,2,0.962,0.941,0.773,0.334
msa_notemplate,5huw,5huw,43,0,0.907,0.907,1.255,0.665
msa_notemplate,5i7z,5i7z,43,3,0.957,0.941,0.894,0.373
msa_notemplate,5i7z,5i7z,42,1,0.965,0.941,0.608,0.314
msa_notemplate,5i7z,5i7z,42,3,0.965,0.941,0.644,0.302
msa_notemplate,5i7z,5i7z,44,3,0.956,0.912,0.527,0.305
msa_notemplate,5i7z,5i7z,43,4,0.934,0.941,0.645,0.588
msa_notemplate,5i7z,5i7z,42,0,0.95,1.0,0.842,0.605
msa_notemplate,5huw,5huw,42,1,0.907,0.889,1.171,0.632
msa_notemplate,5i7z,5i7z,43,1,0.965,0.941,0.499,0.316
msa_notemplate,5huw,5huw,43,2,0.891,0.87,1.496,0.67
msa_notemplate,5huw,5huw,43,3,0.909,0.907,1.22,0.655
msa_notemplate,5i7z,5i7z,44,0,0.974,0.971,0.315,0.331
msa_notemplate,5i7z,5i7z,44,4,0.943,0.971,0.425,0.603
msa_notemplate,5huw,5huw,44,3,0.894,0.907,1.601,0.728
msa_notemplate,5huw,5huw,43,4,0.888,0.87,1.546,0.689
msa_notemplate,5j3q,5j3q,44,1,0.754,0.767,2.502,1.293
msa_notemplate,5huw,5huw,42,0,0.91,0.907,1.223,0.644
msa_notemplate,5huw,5huw,44,0,0.928,0.926,0.923,0.583
msa_notemplate,5i7z,5i7z,44,2,0.961,0.941,0.616,0.354
msa_notemplate,5j3q,5j3q,42,2,0.722,0.721,2.677,1.394
msa_notemplate,5huw,5huw,42,4,0.909,0.907,1.331,0.644
msa_notemplate,5j3q,5j3q,42,0,0.78,0.814,2.255,1.245
msa_notemplate,5j3q,5j3q,42,3,0.761,0.744,2.303,1.203
msa_notemplate,5huw,5huw,44,4,0.913,0.907,1.145,0.632
msa_notemplate,5j3q,5j3q,42,1,0.749,0.767,2.21,1.374
msa_notemplate,5huw,5huw,44,1,0.904,0.889,1.296,0.642
msa_notemplate,5huw,5huw,44,2,0.905,0.87,1.1,0.603
msa_notemplate,5j3q,5j3q,44,2,0.739,0.767,2.545,1.405
msa_notemplate,5j3q,5j3q,42,4,0.738,0.814,2.997,1.466
msa_notemplate,5j3q,5j3q,43,0,0.696,0.744,3.153,1.612
msa_notemplate,5j3q,5j3q,43,1,0.759,0.791,2.441,1.319
msa_notemplate,5j3q,5j3q,43,3,0.77,0.814,2.147,1.344
msa_notemplate,5j3q,5j3q,43,2,0.71,0.791,3.008,1.655
msa_notemplate,5j3q,5j3q,44,0,0.755,0.767,2.355,1.307
msa_notemplate,5j3q,5j3q,44,3,0.838,0.884,1.67,1.058
msa_notemplate,5j3q,5j3q,43,4,0.738,0.767,2.37,1.446
msa_notemplate,5j3q,5j3q,44,4,0.704,0.744,3.009,1.561
msa_notemplate,5lyn,5lyn,42,2,0.908,0.857,1.349,0.52
msa_notemplate,5lyn,5lyn,42,0,0.927,0.893,1.394,0.459
msa_notemplate,5lyn,5lyn,42,3,0.912,0.857,1.321,0.492
msa_notemplate,5lyn,5lyn,42,1,0.879,0.75,1.349,0.465
msa_notemplate,5lyn,5lyn,43,1,0.871,0.75,1.584,0.506
msa_notemplate,5lyn,5lyn,44,1,0.913,0.857,1.463,0.471
msa_notemplate,5lyn,5lyn,44,4,0.919,0.857,1.305,0.435
msa_notemplate,5lyn,5lyn,42,4,0.914,0.857,1.293,0.481
msa_notemplate,5lyn,5lyn,43,2,0.911,0.857,1.349,0.499
msa_notemplate,5lyn,5lyn,43,0,0.903,0.821,1.316,0.473
msa_notemplate,5lyn,5lyn,43,3,0.93,0.893,1.268,0.446
msa_notemplate,5lyn,5lyn,44,0,0.906,0.821,1.285,0.448
msa_notemplate,5lyn,5lyn,44,2,0.915,0.857,1.294,0.472
msa_notemplate,5kds,5kds,44,0,0.187,0.154,12.915,4.386
msa_notemplate,5kds,5kds,42,3,0.402,0.462,7.998,2.874
msa_notemplate,5lyn,5lyn,44,3,0.834,0.643,1.538,0.527
msa_notemplate,5kds,5kds,42,4,0.286,0.231,9.204,3.345
msa_notemplate,5kds,5kds,42,1,0.319,0.077,6.936,2.409
msa_notemplate,5lyn,5lyn,43,4,0.921,0.857,1.151,0.426
msa_notemplate,5kds,5kds,43,0,0.379,0.615,10.916,3.65
msa_notemplate,5kds,5kds,42,2,0.387,0.385,7.763,2.741
msa_notemplate,5kds,5kds,42,0,0.24,0.154,10.154,3.526
msa_notemplate,5kds,5kds,44,3,0.461,0.385,6.019,2.122
msa_notemplate,5kds,5kds,44,4,0.229,0.385,15.711,5.221
msa_notemplate,5kds,5kds,43,1,0.467,0.462,6.531,2.237
msa_notemplate,5kds,5kds,43,4,0.506,0.615,6.655,2.391
msa_notemplate,5kds,5kds,44,2,0.073,0.077,24.344,7.992
msa_notemplate,5kds,5kds,43,2,0.457,0.385,6.102,2.155
msa_notemplate,5kds,5kds,43,3,0.22,0.154,10.945,3.865
msa_notemplate,5m5r,5m5r,42,1,0.865,0.919,2.392,0.865
msa_notemplate,5kds,5kds,44,1,0.382,0.538,9.764,3.251
msa_notemplate,5m5r,5m5r,42,4,0.878,0.946,2.309,0.849
msa_notemplate,5m5r,5m5r,43,1,0.886,0.919,1.995,0.773
msa_notemplate,5m5r,5m5r,43,2,0.835,0.865,2.541,0.928
msa_notemplate,5m5r,5m5r,43,0,0.845,0.919,2.673,0.971
msa_notemplate,5m5r,5m5r,42,3,0.879,0.946,2.251,0.854
msa_notemplate,5m5r,5m5r,42,0,0.83,0.919,2.909,1.041
msa_notemplate,5m5r,5m5r,42,2,0.845,0.919,2.697,0.963
msa_notemplate,5m5r,5m5r,43,3,0.881,0.946,2.318,0.829
msa_notemplate,5m5r,5m5r,43,4,0.862,0.946,2.558,0.928
msa_notemplate,5m5r,5m5r,44,0,0.873,0.919,2.221,0.835
msa_notemplate,5n22,5n22,42,2,0.18,0.217,14.551,5.524
msa_notemplate,5n22,5n22,42,0,0.184,0.217,14.224,5.452
msa_notemplate,5n22,5n22,42,4,0.039,0.022,30.158,10.154
msa_notemplate,5m5r,5m5r,44,2,0.859,0.892,2.395,0.843
msa_notemplate,5n22,5n22,43,3,0.184,0.196,13.641,5.207
msa_notemplate,5n22,5n22,43,1,0.188,0.217,13.889,5.297
msa_notemplate,5n22,5n22,42,3,0.169,0.174,14.229,5.474
msa_notemplate,5n22,5n22,44,3,0.205,0.261,13.682,5.227
msa_notemplate,5n22,5n22,42,1,0.032,0.0,29.797,10.088
msa_notemplate,5n22,5n22,44,1,0.033,0.0,29.13,9.993
msa_notemplate,5n22,5n22,44,2,0.149,0.217,17.885,6.957
msa_notemplate,5n22,5n22,43,4,0.182,0.217,14.441,5.415
msa_notemplate,5m5r,5m5r,44,1,0.854,0.973,2.87,1.004
msa_notemplate,5n85,5n85,43,1,0.82,0.816,2.11,0.977
msa_notemplate,5n85,5n85,42,1,0.821,0.842,2.22,1.019
msa_notemplate,5n22,5n22,43,2,0.185,0.217,14.082,5.389
msa_notemplate,5n22,5n22,44,4,0.187,0.239,14.584,5.521
msa_notemplate,5n22,5n22,44,0,0.032,0.0,29.936,10.09
msa_notemplate,5n85,5n85,42,2,0.778,0.763,2.42,1.111
msa_notemplate,5n22,5n22,43,0,0.155,0.152,14.666,5.832
msa_notemplate,5n85,5n85,43,2,0.833,0.895,2.187,1.062
msa_notemplate,5n85,5n85,43,3,0.815,0.842,2.249,1.058
msa_notemplate,5n85,5n85,42,3,0.819,0.868,2.295,1.083
msa_notemplate,5n85,5n85,43,4,0.792,0.737,2.038,0.994
msa_notemplate,5n85,5n85,42,0,0.813,0.842,2.24,1.07
msa_notemplate,5m5r,5m5r,44,3,0.878,0.919,2.133,0.808
msa_notemplate,5n85,5n85,42,4,0.806,0.816,2.213,1.061
msa_notemplate,5n85,5n85,43,0,0.824,0.868,2.265,1.05
msa_notemplate,5m5r,5m5r,44,4,0.882,0.946,2.221,0.834
msa_notemplate,5n85,5n85,44,0,0.836,0.868,2.136,0.986
msa_notemplate,5n85,5n85,44,1,0.833,0.842,2.021,0.958
msa_notemplate,5n85,5n85,44,4,0.808,0.842,2.397,1.089
msa_notemplate,5n85,5n85,44,2,0.793,0.789,2.254,1.088
msa_notemplate,5n85,5n85,44,3,0.806,0.816,2.276,1.054
msa_notemplate,5nqv,5nqv,42,1,0.84,0.833,2.343,0.848
msa_notemplate,5nqv,5nqv,42,0,0.856,0.857,2.275,0.802
msa_notemplate,5njc,5njc,42,2,0.956,0.949,0.888,0.41
msa_notemplate,5njc,5njc,42,0,0.941,0.923,1.025,0.462
msa_notemplate,5nqv,5nqv,42,2,0.904,0.905,1.704,0.64
msa_notemplate,5njc,5njc,42,4,0.945,0.923,0.967,0.426
msa_notemplate,5njc,5njc,42,1,0.935,0.897,1.026,0.438
msa_notemplate,5nqv,5nqv,42,4,0.872,0.857,1.98,0.728
msa_notemplate,5njc,5njc,43,1,0.946,0.923,1.006,0.415
msa_notemplate,5njc,5njc,43,0,0.947,0.923,0.937,0.412
msa_notemplate,5nqv,5nqv,43,0,0.88,0.857,1.809,0.685
msa_notemplate,5nqv,5nqv,44,4,0.872,0.857,1.939,0.73
msa_notemplate,5nqv,5nqv,44,2,0.89,0.881,1.818,0.673
msa_notemplate,5nqv,5nqv,43,3,0.844,0.81,2.15,0.788
msa_notemplate,5njc,5njc,42,3,0.943,0.923,0.979,0.442
msa_notemplate,5nqv,5nqv,43,1,0.9,0.881,1.688,0.613
msa_notemplate,5nqv,5nqv,42,3,0.886,0.881,1.914,0.689
msa_notemplate,5nqv,5nqv,44,3,0.9,0.905,1.807,0.655
msa_notemplate,5njc,5njc,43,2,0.945,0.923,1.08,0.417
msa_notemplate,5nqv,5nqv,44,0,0.886,0.881,1.855,0.695
msa_notemplate,5njc,5njc,44,1,0.955,0.949,0.983,0.416
msa_notemplate,5nqv,5nqv,44,1,0.891,0.881,1.801,0.665
msa_notemplate,5njc,5njc,44,2,0.948,0.923,0.921,0.408
msa_notemplate,5nqv,5nqv,43,2,0.881,0.881,2.018,0.717
msa_notemplate,5njc,5njc,44,3,0.944,0.923,1.038,0.427
msa_notemplate,5njc,5njc,43,4,0.956,0.949,0.931,0.412
msa_notemplate,5njc,5njc,44,0,0.946,0.923,0.902,0.425
msa_notemplate,5njc,5njc,44,4,0.947,0.923,0.916,0.417
msa_notemplate,5o9u,5o9u,42,2,0.984,0.986,0.341,0.282
msa_notemplate,5njc,5njc,43,3,0.954,0.949,0.921,0.432
msa_notemplate,5nqv,5nqv,43,4,0.891,0.881,1.883,0.659
msa_notemplate,5o9u,5o9u,42,1,0.897,0.849,1.674,0.557
msa_notemplate,5o9u,5o9u,43,0,0.899,0.877,1.885,0.59
msa_notemplate,5o9u,5o9u,42,3,0.924,0.89,1.368,0.482
msa_notemplate,5o9u,5o9u,42,0,0.974,0.973,0.658,0.326
msa_notemplate,5o9u,5o9u,42,4,0.965,0.959,0.676,0.375
msa_notemplate,5o9u,5o9u,43,3,0.966,0.945,0.629,0.313
msa_notemplate,5o9u,5o9u,43,2,0.901,0.863,1.712,0.561
msa_notemplate,5o9u,5o9u,43,1,0.949,0.932,0.834,0.424
msa_notemplate,5o9u,5o9u,43,4,0.959,0.959,0.819,0.418
msa_notemplate,5oj5,5oj5,42,3,0.817,0.81,2.519,0.933
msa_notemplate,5oj5,5oj5,42,0,0.036,0.0,27.93,9.489
msa_notemplate,5o9u,5o9u,44,1,0.974,0.986,0.619,0.372
msa_notemplate,5o9u,5o9u,44,4,0.95,0.918,0.866,0.37
msa_notemplate,5o9u,5o9u,44,2,0.966,0.959,0.634,0.36
msa_notemplate,5onp,5onp,42,4,0.891,0.895,2.397,0.623
msa_notemplate,5onp,5onp,42,2,0.887,0.895,2.478,0.64
msa_notemplate,5onp,5onp,44,0,0.888,0.895,2.433,0.646
msa_notemplate,5t0k,5t0k,42,2,0.907,0.964,1.142,0.811
msa_notemplate,5oj5,5oj5,43,0,0.03,0.0,31.357,10.362
msa_notemplate,5o9u,5o9u,44,0,0.975,0.973,0.626,0.317
msa_notemplate,5o9u,5o9u,44,3,0.9,0.877,1.838,0.585
msa_notemplate,5t0k,5t0k,42,0,0.898,0.911,0.917,0.76
msa_notemplate,5oj5,5oj5,44,0,0.034,0.0,29.235,9.432
msa_notemplate,5oj5,5oj5,43,2,0.034,0.0,29.328,9.743
msa_notemplate,5oj5,5oj5,43,3,0.033,0.0,29.442,9.812
msa_notemplate,5onp,5onp,42,0,0.892,0.895,2.381,0.619
msa_notemplate,5onp,5onp,43,0,0.89,0.895,2.423,0.627
msa_notemplate,5oj5,5oj5,42,1,0.663,0.667,4.087,1.47
msa_notemplate,5oj5,5oj5,42,4,0.035,0.0,28.917,9.327
msa_notemplate,5oj5,5oj5,43,4,0.045,0.0,25.056,8.108
msa_notemplate,5onp,5onp,43,4,0.882,0.868,2.4,0.63
msa_notemplate,5oj5,5oj5,44,4,0.033,0.0,29.836,9.657
msa_notemplate,5oj5,5oj5,43,1,0.033,0.0,29.999,9.642
msa_notemplate,5oj5,5oj5,44,3,0.754,0.762,3.57,1.103
msa_notemplate,5onp,5onp,42,1,0.89,0.895,2.408,0.629
msa_notemplate,5t0k,5t0k,44,0,0.913,0.946,0.811,0.746
msa_notemplate,5onp,5onp,44,1,0.891,0.895,2.381,0.631
msa_notemplate,5oj5,5oj5,42,2,0.775,0.81,3.601,1.055
msa_notemplate,5oj5,5oj5,44,2,0.034,0.0,29.167,9.43
msa_notemplate,5onp,5onp,43,3,0.894,0.895,2.322,0.612
msa_notemplate,5oj5,5oj5,44,1,0.033,0.0,29.88,9.672
msa_notemplate,5onp,5onp,43,2,0.882,0.868,2.387,0.626
msa_notemplate,5onp,5onp,42,3,0.892,0.895,2.388,0.621
msa_notemplate,5onp,5onp,43,1,0.881,0.895,2.602,0.673
msa_notemplate,5onp,5onp,44,2,0.887,0.868,2.302,0.603
msa_notemplate,5t0k,5t0k,42,4,0.901,0.929,1.023,0.778
msa_notemplate,5t0k,5t0k,43,1,0.916,0.964,0.744,0.767
msa_notemplate,5t0k,5t0k,44,2,0.913,0.946,0.762,0.75
msa_notemplate,5t0k,5t0k,44,3,0.908,0.929,0.822,0.741
msa_notemplate,5tgi,5tgi,42,1,0.924,0.976,2.072,0.621
