complex,seed,id,pep_plDDT,plDDT,ipTM,pTM,pep_pTM,pAE_min,ipAE,ranking_score,scRMSD
2v8c,43,4,77.4394,94.2679,0.7200,0.9200,0.0200,2.7400,3.2500,0.8000,1.6899
2v8c,44,0,76.4330,93.9889,0.7000,0.9200,0.0200,2.9200,3.6400,0.7800,2.1622
2v8c,44,1,75.6730,93.9180,0.6900,0.9200,0.0200,2.9600,3.5850,0.7800,1.6465
2v8c,44,2,73.6153,93.7049,0.6500,0.9100,0.0200,3.3100,3.9750,0.7500,1.9971
2v8c,44,3,76.4231,94.0639,0.7000,0.9200,0.0200,2.9200,3.4800,0.7900,1.2681
2v8c,44,4,76.3364,94.0979,0.7000,0.9200,0.0200,2.9600,3.5600,0.7800,1.1394
2vzg,42,0,80.9877,92.6616,0.7600,0.9100,0.0300,2.0000,2.3550,0.8500,2.1066
2vzg,42,1,81.0810,92.5361,0.7700,0.9100,0.0300,2.0100,2.3700,0.8500,2.1990
2vzg,42,2,78.6635,92.1315,0.7200,0.9100,0.0300,2.3200,2.9550,0.8100,2.3930
2vzg,42,3,80.5104,92.6495,0.7600,0.9100,0.0300,2.0100,2.3950,0.8400,2.1312
2vzg,42,4,82.3395,92.2317,0.7900,0.9200,0.0300,1.9200,2.1700,0.8700,2.1707
2vzg,43,0,81.1220,92.7146,0.7700,0.9100,0.0300,1.9800,2.3700,0.8500,2.2662
2vzg,43,1,80.9309,92.5299,0.7700,0.9100,0.0300,1.9800,2.4000,0.8500,2.3812
2vzg,43,2,79.2356,92.2617,0.7400,0.9100,0.0300,2.2400,2.7000,0.8200,2.1391
2vzg,43,3,80.1678,92.4098,0.7600,0.9100,0.0300,2.1300,2.5900,0.8400,2.2297
2vzg,43,4,80.7703,92.6720,0.7700,0.9100,0.0300,1.9500,2.3200,0.8500,2.1411
2vzg,44,0,79.9153,92.2669,0.7600,0.9100,0.0300,2.0600,2.5150,0.8400,2.2583
2vzg,44,1,78.5491,92.1044,0.7300,0.9100,0.0300,2.3500,2.9100,0.8200,2.1614
2vzg,44,2,82.0635,92.8043,0.7700,0.9100,0.0300,2.0500,2.3200,0.8500,2.2886
2vzg,44,3,80.3481,92.5857,0.7500,0.9100,0.0300,2.1300,2.5250,0.8400,2.0111
2vzg,44,4,80.2010,92.2987,0.7500,0.9100,0.0300,2.1800,2.5850,0.8400,2.2148
2xcb,42,0,88.4743,94.0900,0.9300,0.9200,0.0400,0.8600,0.8800,0.9600,0.9896
2xcb,42,1,88.8221,94.7044,0.9400,0.9300,0.0400,0.8400,0.8550,0.9700,0.9977
2xcb,42,2,88.2672,94.1479,0.9300,0.9300,0.0400,0.8500,0.8650,0.9600,0.9202
2xcb,42,3,88.3528,94.1814,0.9300,0.9200,0.0400,0.8600,0.8800,0.9600,0.9074
2xcb,42,4,88.5240,94.1258,0.9300,0.9200,0.0400,0.8500,0.8700,0.9600,0.9325
2xcb,43,0,88.3643,94.2039,0.9300,0.9300,0.0400,0.8600,0.8850,0.9600,0.9421
2xcb,43,1,88.3755,94.1777,0.9300,0.9200,0.0400,0.8500,0.8700,0.9600,0.9895
2xcb,43,2,88.4697,94.1946,0.9300,0.9200,0.0400,0.8600,0.8750,0.9600,0.9334
2xcb,43,3,88.5394,94.4028,0.9400,0.9300,0.0400,0.8500,0.8650,0.9600,0.9311
2xcb,43,4,88.4997,94.4207,0.9300,0.9300,0.0400,0.8500,0.8750,0.9600,0.9709
2xcb,44,0,88.5309,94.1707,0.9400,0.9300,0.0400,0.8600,0.8750,0.9600,0.9207
2xcb,44,1,87.7478,94.1032,0.9300,0.9300,0.0400,0.8600,0.8750,0.9600,0.9623
2xcb,44,2,88.2700,94.0934,0.9300,0.9200,0.0400,0.8700,0.8900,0.9600,0.9284
2xcb,44,3,88.3016,94.0876,0.9300,0.9200,0.0400,0.8500,0.8700,0.9600,0.9061
2xcb,44,4,88.4873,94.1475,0.9300,0.9200,0.0400,0.8600,0.8800,0.9600,0.9035
2xpn,42,0,90.4860,95.3827,0.8900,0.9300,0.0800,0.8400,0.8550,0.9600,2.2670
2xpn,42,1,90.2627,95.3408,0.9000,0.9400,0.0800,0.8500,0.8650,0.9700,2.0085
2xpn,42,2,90.4736,95.4053,0.9000,0.9400,0.0800,0.8400,0.8600,0.9700,2.0873
2xpn,42,3,90.1943,95.3499,0.8900,0.9300,0.0800,0.8600,0.8850,0.9600,2.2997
2xpn,42,4,90.1533,95.3000,0.8900,0.9300,0.0800,0.8500,0.8650,0.9600,2.0870
2xpn,43,0,89.3068,95.2181,0.8800,0.9400,0.0800,0.8500,0.8700,0.9600,2.2911
2xpn,43,1,90.2856,95.2163,0.8900,0.9300,0.0800,0.8500,0.8650,0.9600,2.3126
2xpn,43,2,90.5991,95.3183,0.8900,0.9300,0.0800,0.8500,0.8650,0.9600,2.3592
2xpn,43,3,89.2273,95.0823,0.8900,0.9300,0.0800,0.8400,0.8650,0.9600,2.3243
2xpn,43,4,89.2804,95.0882,0.8800,0.9300,0.0800,0.8700,0.8850,0.9500,2.0211
2xpn,44,0,89.8972,95.2061,0.8900,0.9300,0.0800,0.8500,0.8700,0.9600,2.0571
2xpn,44,1,88.9308,94.9506,0.8700,0.9300,0.0700,0.8800,0.9150,0.9500,2.2390
2xpn,44,2,89.4852,95.1959,0.8800,0.9300,0.0800,0.8500,0.8700,0.9500,2.1062
2xpn,44,3,89.5927,95.1412,0.8800,0.9300,0.0800,0.8500,0.8650,0.9600,2.1711
2xpn,44,4,90.3850,95.2903,0.8900,0.9300,0.0800,0.8400,0.8550,0.9600,2.4475
2xrw,42,0,79.4032,86.4933,0.8800,0.9000,0.0200,1.5700,1.6500,0.9000,3.6085
2xrw,42,1,78.5390,85.9678,0.8800,0.8900,0.0200,1.6000,1.6150,0.9000,3.8520
2xrw,42,2,78.3949,85.9059,0.8800,0.8900,0.0200,1.6400,1.6600,0.9000,3.9666
2xrw,42,3,78.4446,85.3322,0.8900,0.8800,0.0200,1.5100,1.5350,0.9000,3.6034
2xrw,42,4,79.3856,86.6572,0.8800,0.9000,0.0200,1.5500,1.6000,0.9100,3.4403
2xrw,43,0,79.8656,85.5942,0.8900,0.8900,0.0200,1.4200,1.4700,0.9100,3.5576
2xrw,43,1,79.8081,85.9167,0.9000,0.8900,0.0200,1.3700,1.3800,0.9200,3.6535
2xrw,43,2,79.3953,85.4027,0.8900,0.8800,0.0200,1.4400,1.4750,0.9100,3.4479
2xrw,43,3,79.4597,85.6384,0.8900,0.8900,0.0200,1.3800,1.4300,0.9100,3.5870
2xrw,43,4,79.1526,85.2944,0.8900,0.8800,0.0200,1.4600,1.4800,0.9100,3.5321
2xrw,44,0,77.5136,85.7976,0.8800,0.8900,0.0200,1.5800,1.6300,0.9000,3.3665
2xrw,44,1,78.1588,85.7823,0.8900,0.8900,0.0200,1.4700,1.5000,0.9100,3.5460
2xrw,44,2,77.6837,85.5945,0.8900,0.8900,0.0200,1.5900,1.6050,0.9100,3.5507
2xrw,44,3,78.5725,86.4603,0.8900,0.9000,0.0200,1.4800,1.5150,0.9100,3.4584
2xrw,44,4,77.9938,85.6187,0.8900,0.8900,0.0200,1.4800,1.5000,0.9100,3.4302
2ymt,42,0,96.2802,97.0139,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.6262
2ymt,42,1,96.3195,97.1113,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.9447
2ymt,42,2,96.2434,96.9550,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.9615
2ymt,42,3,96.1764,96.9464,0.9500,0.9300,0.0400,0.8100,0.8250,0.9700,0.6230
2ymt,42,4,96.2864,96.9792,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.6027
2ymt,43,0,96.1230,96.9229,0.9500,0.9300,0.0400,0.8100,0.8200,0.9700,0.5904
2ymt,43,1,96.1671,96.9911,0.9500,0.9300,0.0400,0.8000,0.8150,0.9700,0.5777
2ymt,43,2,96.0195,96.8903,0.9400,0.9300,0.0400,0.8300,0.8400,0.9600,1.0106
2ymt,43,3,96.3284,96.9858,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.6203
2ymt,43,4,96.1121,96.9761,0.9400,0.9300,0.0400,0.8100,0.8200,0.9700,0.9770
2ymt,44,0,96.3704,97.0195,0.9500,0.9300,0.0400,0.8000,0.8100,0.9700,0.6235
2ymt,44,1,96.2241,96.9823,0.9400,0.9300,0.0400,0.8100,0.8250,0.9600,0.6806
2ymt,44,2,96.1789,97.0429,0.9500,0.9300,0.0400,0.8100,0.8200,0.9700,0.9670
2ymt,44,3,96.2296,96.9989,0.9500,0.9300,0.0400,0.8100,0.8250,0.9700,0.8954
2ymt,44,4,96.3371,96.9952,0.9500,0.9300,0.0400,0.8000,0.8200,0.9700,0.6145
3agy,42,0,89.5577,93.3457,0.9200,0.8200,0.0300,1.0200,1.0250,0.9500,1.5689
3agy,42,1,89.9821,93.4510,0.9300,0.8300,0.0300,0.9900,1.0000,0.9600,1.8420
3agy,42,2,89.1806,93.3551,0.9200,0.8300,0.0300,1.0200,1.0350,0.9500,1.7708
3agy,42,3,90.1075,93.6097,0.9300,0.8300,0.0300,1.0000,1.0050,0.9500,1.6833
3agy,42,4,89.1025,93.4179,0.9200,0.8400,0.0300,1.0700,1.0750,0.9500,1.6291
3agy,43,0,86.8913,93.3633,0.9100,0.8300,0.0300,1.0900,1.1050,0.9400,1.9658
3agy,43,1,89.5283,93.5028,0.9200,0.8300,0.0300,1.0300,1.0350,0.9500,1.5103
3agy,43,2,88.7204,93.0299,0.9200,0.8300,0.0300,1.0900,1.0950,0.9400,1.4579
3agy,43,3,88.4348,93.0254,0.9100,0.8300,0.0300,1.1000,1.1050,0.9400,1.4147
3agy,43,4,88.9994,93.2031,0.9200,0.8300,0.0300,1.0600,1.0750,0.9500,1.7573
3agy,44,0,89.6552,93.3588,0.9200,0.8200,0.0300,1.0500,1.0550,0.9500,1.7663
3agy,44,1,89.1523,93.0987,0.9200,0.8200,0.0300,1.0800,1.0900,0.9400,1.6215
3agy,44,2,89.9865,93.3738,0.9200,0.8200,0.0300,1.0300,1.0350,0.9500,1.7705
3agy,44,3,89.6321,93.4047,0.9200,0.8200,0.0300,1.0400,1.0450,0.9500,1.4133
3agy,44,4,90.0429,93.2935,0.9300,0.8200,0.0300,1.0000,1.0150,0.9500,1.6248
3bej,42,0,81.1817,90.5048,0.8800,0.9100,0.0300,1.3100,1.4150,0.9100,1.8484
3bej,42,1,80.6918,89.7825,0.8800,0.9100,0.0300,1.3500,1.4900,0.9100,1.8592
3bej,42,2,81.7446,90.3325,0.8900,0.9100,0.0300,1.2900,1.3750,0.9200,2.2332
3bej,42,3,81.2194,90.8132,0.8800,0.9100,0.0300,1.3200,1.4400,0.9100,2.3799
3bej,42,4,80.7298,90.5490,0.8800,0.9200,0.0300,1.2900,1.4200,0.9100,1.9874
3bej,43,0,81.3037,90.5069,0.8900,0.9200,0.0300,1.2800,1.3600,0.9200,2.0681
3bej,43,1,80.9972,90.2750,0.8800,0.9100,0.0300,1.3400,1.4600,0.9100,2.4018
3bej,43,2,81.8061,90.6600,0.8900,0.9100,0.0300,1.2900,1.4000,0.9100,2.1695
3bej,43,3,81.3662,90.1164,0.8800,0.9100,0.0300,1.3100,1.4000,0.9100,2.1997
3bej,43,4,81.2492,90.3803,0.8900,0.9100,0.0300,1.3000,1.4050,0.9100,2.2928
3bej,44,0,81.3372,90.2721,0.8800,0.9100,0.0300,1.3300,1.4500,0.9100,2.1657
3bej,44,1,80.5870,90.4318,0.8700,0.9100,0.0300,1.3100,1.4450,0.9000,1.7124
3bej,44,2,80.6742,90.5298,0.8800,0.9100,0.0300,1.3200,1.4250,0.9100,2.0972
3bej,44,3,80.7373,90.1333,0.8800,0.9100,0.0300,1.3300,1.4700,0.9100,2.0725
3bej,44,4,81.0689,90.2373,0.8800,0.9100,0.0300,1.3200,1.4250,0.9100,2.1146
3bqo,42,0,84.9444,91.8982,0.9100,0.9200,0.0300,0.9000,0.9050,0.9400,1.4231
3bqo,42,1,85.7925,92.4565,0.9200,0.9300,0.0300,0.8600,0.8650,0.9500,1.2906
3bqo,42,2,84.8764,91.3832,0.9100,0.9100,0.0300,0.8700,0.8850,0.9400,1.7925
3bqo,42,3,85.3268,92.2189,0.9100,0.9200,0.0300,0.8800,0.8850,0.9400,1.3391
3bqo,42,4,85.6156,89.4317,0.9100,0.9000,0.0300,0.8800,0.8800,0.9400,3.0964
3bqo,43,0,85.1774,91.7554,0.9000,0.9100,0.0300,0.8900,0.8900,0.9400,2.0061
3bqo,43,1,85.3351,91.7918,0.9100,0.9100,0.0300,0.8900,0.9050,0.9400,1.6379
3bqo,43,2,85.2304,91.9117,0.9000,0.9100,0.0300,0.9200,0.9250,0.9400,1.4394
3bqo,43,3,84.8092,91.5883,0.9000,0.9100,0.0200,0.9100,0.9300,0.9400,1.3262
3bqo,43,4,85.5210,91.7778,0.9000,0.9100,0.0300,0.9100,0.9200,0.9300,1.8327
3bqo,44,0,84.8906,92.5171,0.9000,0.9200,0.0300,0.8800,0.8850,0.9400,1.4229
3bqo,44,1,86.0425,91.5324,0.9200,0.9200,0.0300,0.8600,0.8600,0.9500,1.5276
3bqo,44,2,85.3681,92.3445,0.9100,0.9200,0.0300,0.8700,0.8750,0.9400,1.2648
3bqo,44,3,85.8219,92.7481,0.9200,0.9300,0.0300,0.8600,0.8700,0.9500,1.5861
3bqo,44,4,84.8302,91.8869,0.9100,0.9200,0.0300,0.8600,0.8750,0.9400,2.8988
3emh,42,0,74.6798,97.1137,0.8700,0.9600,0.0200,0.9400,1.1150,0.9000,0.9896
3emh,42,1,77.1963,97.2279,0.9000,0.9600,0.0200,0.9000,1.0500,0.9300,0.7487
3emh,42,2,75.7506,97.1194,0.8900,0.9600,0.0200,0.9000,1.0500,0.9200,0.7874
3emh,42,3,73.1985,97.1365,0.8500,0.9600,0.0200,0.9500,1.1550,0.8800,0.6079
3emh,42,4,76.5025,97.2522,0.8900,0.9600,0.0200,0.9200,1.0850,0.9200,0.4991
3emh,43,0,77.8354,97.2429,0.9000,0.9600,0.0300,0.9100,1.0550,0.9200,0.6152
3emh,43,1,74.6385,97.0756,0.8700,0.9600,0.0200,0.9100,1.0700,0.9000,1.7610
3emh,43,2,74.3935,97.1284,0.8600,0.9600,0.0200,0.9600,1.1700,0.8900,0.6429
3emh,43,3,78.5981,97.3149,0.9100,0.9600,0.0300,0.8800,1.0400,0.9300,0.6648
3emh,43,4,76.9396,97.2580,0.9100,0.9700,0.0200,0.8800,1.0350,0.9300,1.1209
3emh,44,0,75.0973,97.1661,0.8600,0.9600,0.0200,0.9700,1.2000,0.8900,0.5131
3emh,44,1,74.9948,97.1694,0.8600,0.9600,0.0200,0.9600,1.1750,0.8900,0.8301
3emh,44,2,78.6594,97.2909,0.9000,0.9600,0.0300,0.9100,1.0600,0.9200,0.5062
3emh,44,3,77.1504,97.2070,0.8900,0.9600,0.0200,0.9300,1.1150,0.9100,0.6940
3emh,44,4,77.9956,97.2170,0.8900,0.9600,0.0300,0.9500,1.1250,0.9100,0.5341
3emw,42,0,90.0639,94.3976,0.9300,0.9400,0.0400,0.7900,0.7900,0.9500,1.4067
3emw,42,1,89.0818,94.2823,0.9300,0.9400,0.0400,0.8000,0.8000,0.9500,1.3094
3emw,42,2,89.3102,94.4691,0.9300,0.9500,0.0400,0.7900,0.7900,0.9500,1.0414
3emw,42,3,88.9933,94.3191,0.9300,0.9400,0.0400,0.7900,0.7900,0.9500,1.0938
3emw,42,4,89.9319,94.8094,0.9400,0.9500,0.0400,0.7800,0.7800,0.9500,1.3301
3emw,43,0,89.6958,94.4518,0.9300,0.9500,0.0400,0.7900,0.7900,0.9500,1.1407
3emw,43,1,89.2947,94.2513,0.9300,0.9400,0.0400,0.7900,0.7950,0.9500,0.8350
3emw,43,2,88.2525,94.0838,0.9300,0.9400,0.0400,0.8000,0.8000,0.9500,1.3097
3emw,43,3,89.8235,94.6545,0.9400,0.9500,0.0400,0.7800,0.7850,0.9600,1.2599
3emw,43,4,89.3716,94.6152,0.9300,0.9500,0.0400,0.7900,0.7900,0.9500,1.0345
3emw,44,0,89.9547,94.9094,0.9400,0.9500,0.0400,0.7800,0.7800,0.9600,1.2338
3emw,44,1,89.5518,94.1205,0.9300,0.9400,0.0400,0.7900,0.7900,0.9500,1.0705
3emw,44,2,88.9874,93.9140,0.9300,0.9400,0.0400,0.8000,0.8000,0.9500,0.7451
3emw,44,3,89.9286,93.9496,0.9300,0.9400,0.0400,0.7900,0.7900,0.9500,1.4739
3emw,44,4,87.8723,94.7026,0.9200,0.9500,0.0300,0.7900,0.7900,0.9500,1.1629
3et3,42,0,84.3575,89.3572,0.9000,0.9100,0.0300,1.0900,1.1650,0.9300,1.3820
3et3,42,1,84.2288,89.3036,0.9000,0.9100,0.0300,1.0900,1.1500,0.9300,0.8418
3et3,42,2,84.5194,89.0060,0.9000,0.9100,0.0300,1.1000,1.1800,0.9300,0.7910
3et3,42,3,84.5580,89.9022,0.9100,0.9100,0.0300,1.0800,1.1450,0.9300,1.5017
3et3,42,4,84.2258,89.5237,0.9000,0.9100,0.0300,1.0900,1.1450,0.9300,0.8218
3et3,43,0,84.7132,89.7081,0.9100,0.9100,0.0300,1.0900,1.1600,0.9300,1.1858
3et3,43,1,83.9037,89.3461,0.9000,0.9100,0.0300,1.1300,1.1950,0.9200,0.6465
3et3,43,2,84.2874,89.6754,0.9000,0.9100,0.0300,1.0900,1.1650,0.9300,2.6421
3et3,43,3,84.8019,89.6822,0.9100,0.9100,0.0300,1.0700,1.1450,0.9300,0.9766
3et3,43,4,84.3044,89.6142,0.9000,0.9100,0.0300,1.0900,1.1800,0.9300,1.3175
3et3,44,0,83.2671,89.0875,0.8900,0.9100,0.0300,1.1300,1.2050,0.9200,2.2562
3et3,44,1,84.4794,89.4211,0.9000,0.9100,0.0300,1.1000,1.1550,0.9300,2.2967
3et3,44,2,84.1658,89.3215,0.9000,0.9100,0.0300,1.0800,1.1550,0.9300,0.6253
3et3,44,3,84.3840,89.8100,0.9000,0.9100,0.0300,1.1000,1.1600,0.9300,1.1741
3et3,44,4,84.5245,89.1612,0.9000,0.9100,0.0300,1.1100,1.1900,0.9300,1.2369
3fp2,42,0,66.5288,80.1462,0.8900,0.6700,0.0200,1.4000,1.8200,0.8500,28.3384
3fp2,42,1,69.5131,80.2481,0.8900,0.6400,0.0200,1.4600,1.8500,0.8700,12.0269
3fp2,42,2,68.6540,80.4192,0.9000,0.6400,0.0200,1.4100,1.7950,0.8500,12.5731
3fp2,42,3,69.5055,80.2303,0.9000,0.6400,0.0200,1.3300,1.7050,0.8500,7.5587
3fp2,42,4,68.8086,80.6598,0.9000,0.6400,0.0200,1.2900,1.6400,0.8500,4.0552
3fp2,43,0,67.8888,80.6543,0.9000,0.6400,0.0200,1.3400,1.6850,0.8500,3.8302
3fp2,43,1,68.2005,80.7574,0.8900,0.6500,0.0200,1.3500,1.7150,0.8500,4.1474
3fp2,43,2,68.4276,79.6005,0.9000,0.6700,0.0200,1.4100,1.7800,0.8900,27.7423
3fp2,43,3,68.2686,80.7077,0.9000,0.6500,0.0200,1.3300,1.6600,0.8500,3.9932
3fp2,43,4,67.1714,80.4366,0.8900,0.6400,0.0200,1.3500,1.6950,0.8500,4.3920
3fp2,44,0,65.9481,80.4266,0.8800,0.6600,0.0200,1.4900,1.9150,0.8400,31.9979
3fp2,44,1,69.6569,80.4988,0.8900,0.6400,0.0200,1.4300,1.8150,0.8800,14.8384
3fp2,44,2,67.3029,80.6806,0.8900,0.6500,0.0200,1.5300,1.9800,0.8500,25.7304
3fp2,44,3,67.3174,80.3086,0.8900,0.6500,0.0200,1.4200,1.7750,0.8500,15.0244
3fp2,44,4,68.7214,80.7157,0.8900,0.6500,0.0200,1.3400,1.7050,0.8500,4.1791
3g2s,42,0,85.1795,94.7047,0.8500,0.9300,0.0300,0.8000,0.8000,0.9000,2.2080
3g2s,42,1,86.5563,94.4291,0.8500,0.9200,0.0300,0.8100,0.8150,0.9000,1.4537
3g2s,42,2,84.7501,93.5300,0.8400,0.9200,0.0300,0.8100,0.8150,0.8900,3.0783
3g2s,42,3,86.2199,94.2679,0.8500,0.9200,0.0300,0.8100,0.8150,0.9000,2.2606
3g2s,42,4,86.0609,94.6192,0.8500,0.9300,0.0300,0.8100,0.8250,0.9000,2.3683
3g2s,43,0,86.7936,94.5561,0.8600,0.9300,0.0300,0.8000,0.8050,0.9100,3.9853
3g2s,43,1,84.4890,94.3484,0.8300,0.9200,0.0300,0.8100,0.8200,0.8800,4.3787
3g2s,43,2,84.7925,94.4517,0.8400,0.9300,0.0300,0.8000,0.8050,0.8900,2.5249
3g2s,43,3,84.0040,93.2043,0.8200,0.9100,0.0200,0.8200,0.8250,0.8700,2.8418
3g2s,43,4,84.8174,93.3757,0.8600,0.9200,0.0300,0.8000,0.8050,0.9000,4.6721
3g2s,44,0,84.4885,93.7740,0.8400,0.9200,0.0300,0.8100,0.8200,0.8900,3.2191
3g2s,44,1,86.2245,94.3426,0.8500,0.9200,0.0300,0.8000,0.8050,0.9000,1.4557
3g2s,44,2,84.6870,94.1099,0.8400,0.9200,0.0300,0.8000,0.8100,0.8900,3.5743
3g2s,44,3,85.9271,93.7089,0.8400,0.9200,0.0300,0.8000,0.8100,0.8900,3.2451
3g2s,44,4,87.3480,94.7412,0.8600,0.9300,0.0300,0.8000,0.8050,0.9100,1.3845
3h1z,42,0,54.0667,91.3886,0.6000,0.9000,0.0100,4.8500,5.0350,0.6900,1.8486
3h1z,42,1,56.5104,91.6405,0.6700,0.9100,0.0100,3.8600,4.2300,0.7400,2.0289
3h1z,42,2,54.8568,91.5697,0.6200,0.9100,0.0100,4.3900,4.5950,0.7100,2.2021
3h1z,42,3,48.7125,90.7062,0.5000,0.8900,0.0100,6.1700,7.2100,0.6000,3.5856
3h1z,42,4,54.4940,91.1993,0.6200,0.8900,0.0100,4.7000,4.9050,0.7100,1.9714
3h1z,43,0,57.4605,91.8100,0.6000,0.9000,0.0200,4.1000,4.8100,0.6900,1.5518
3h1z,43,1,53.5556,91.3920,0.5200,0.9000,0.0100,4.4700,5.2650,0.6300,2.6130
3h1z,43,2,52.4699,91.1370,0.5300,0.8900,0.0100,4.4200,5.1550,0.6400,2.3188
3h1z,43,3,57.7378,91.6664,0.6100,0.8900,0.0200,3.9900,4.6800,0.7000,1.5175
3h1z,43,4,58.8829,92.2387,0.6400,0.9100,0.0200,3.7100,4.3150,0.7300,1.4700
3h1z,44,0,72.0870,93.2673,0.7800,0.9000,0.0200,2.5700,2.5850,0.8400,1.5125
3h1z,44,1,71.6699,93.4794,0.7800,0.9100,0.0200,2.5200,2.5750,0.8300,1.5429
3h1z,44,2,73.1961,93.7482,0.8000,0.9200,0.0200,2.2600,2.3100,0.8600,1.3035
3h1z,44,3,72.1582,93.3698,0.7900,0.9100,0.0200,2.4000,2.4350,0.8400,1.3529
3h1z,44,4,71.9896,93.1915,0.7700,0.9000,0.0200,2.6600,2.6850,0.8200,1.7755
3i5r,42,0,94.3613,96.2682,0.9000,0.9200,0.0300,0.8500,0.8600,0.9500,0.8894
3i5r,42,1,94.1266,96.0370,0.8900,0.9100,0.0300,0.8800,0.8900,0.9500,0.7642
3i5r,42,2,94.5469,96.1987,0.9100,0.9200,0.0400,0.8500,0.8550,0.9600,0.7467
3i5r,42,3,94.0913,95.8281,0.8900,0.9100,0.0300,0.8800,0.8850,0.9400,0.8844
3i5r,42,4,93.9114,95.5381,0.8800,0.9100,0.0300,0.8900,0.9000,0.9400,0.8355
3i5r,43,0,93.7334,95.7546,0.8900,0.9100,0.0300,0.8900,0.9000,0.9400,0.7453
3i5r,43,1,93.9435,96.0229,0.8900,0.9100,0.0300,0.8800,0.8900,0.9400,0.8597
3i5r,43,2,94.2556,95.8722,0.8900,0.9100,0.0300,0.8800,0.8800,0.9500,0.7697
3i5r,43,3,94.4017,95.6094,0.9000,0.9100,0.0300,0.8600,0.8700,0.9500,0.7857
3i5r,43,4,94.2861,95.6547,0.9000,0.9100,0.0300,0.8700,0.8750,0.9500,0.8994
3i5r,44,0,94.8059,96.4803,0.9100,0.9200,0.0400,0.8300,0.8400,0.9600,1.0374
3i5r,44,1,94.1880,96.0630,0.9000,0.9100,0.0300,0.8700,0.8800,0.9500,0.8635
3i5r,44,2,94.6958,96.3498,0.9000,0.9200,0.0400,0.8400,0.8450,0.9500,0.9350
3i5r,44,3,94.4046,95.6652,0.9000,0.9100,0.0300,0.8600,0.8650,0.9500,0.8082
3i5r,44,4,94.4796,95.6830,0.9000,0.9100,0.0300,0.8600,0.8700,0.9500,0.8389
3obq,42,0,86.4739,94.1406,0.8600,0.9100,0.0300,1.3700,1.4850,0.9000,0.5481
3obq,42,1,86.1195,94.2170,0.8600,0.9100,0.0300,1.2700,1.3800,0.9000,0.9105
3obq,42,2,87.0806,93.9781,0.8600,0.9100,0.0300,1.3700,1.4100,0.9000,0.6433
3obq,42,3,86.3363,93.9189,0.8500,0.9100,0.0300,1.4000,1.4700,0.9000,0.6228
3obq,42,4,87.7279,94.1437,0.8700,0.9100,0.0300,1.2800,1.3100,0.9100,0.8513
3obq,43,0,87.1485,94.0376,0.8700,0.9100,0.0300,1.2200,1.2600,0.9100,0.8066
3obq,43,1,86.6603,94.1255,0.8700,0.9100,0.0300,1.2000,1.2300,0.9100,0.8332
3obq,43,2,86.0810,93.8540,0.8500,0.9100,0.0300,1.2800,1.3550,0.8900,0.7007
3obq,43,3,86.4532,93.7676,0.8600,0.9100,0.0300,1.3100,1.3350,0.9000,0.8766
3obq,43,4,86.5323,94.0808,0.8600,0.9100,0.0300,1.2100,1.2850,0.9000,0.7100
3obq,44,0,86.6535,93.8803,0.8600,0.9100,0.0300,1.2400,1.2650,0.9000,1.1309
3obq,44,1,87.1877,93.9893,0.8700,0.9100,0.0300,1.2400,1.2900,0.9100,0.8488
3obq,44,2,87.4584,94.2255,0.8700,0.9100,0.0300,1.1900,1.2350,0.9100,0.7457
3obq,44,3,87.3831,93.9448,0.8700,0.9100,0.0300,1.2700,1.2900,0.9000,0.8308
3obq,44,4,86.8284,94.1391,0.8600,0.9100,0.0300,1.1900,1.2500,0.9000,0.6072
3p72,42,0,96.3333,95.6242,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.6135
3p72,42,1,96.4257,95.8811,0.9600,0.9500,0.0400,0.8300,0.8550,0.9800,0.7245
3p72,42,2,96.1933,95.4375,0.9600,0.9500,0.0400,0.8400,0.8750,0.9900,0.6563
3p72,42,3,95.9826,95.3666,0.9600,0.9500,0.0400,0.8700,0.9050,0.9900,0.4527
3p72,42,4,96.1983,95.4996,0.9600,0.9500,0.0400,0.8500,0.8900,0.9800,0.7228
3p72,43,0,96.5174,95.8830,0.9600,0.9500,0.0400,0.8400,0.8650,0.9800,0.5476
3p72,43,1,96.1585,95.2638,0.9600,0.9400,0.0400,0.8700,0.9100,0.9700,0.6672
3p72,43,2,96.3792,95.5704,0.9600,0.9500,0.0400,0.8400,0.8700,0.9800,0.6152
3p72,43,3,96.2407,95.5004,0.9600,0.9500,0.0400,0.8400,0.8700,0.9800,0.7082
3p72,43,4,96.4386,95.7410,0.9600,0.9500,0.0400,0.8300,0.8600,0.9800,0.5797
3p72,44,0,96.3378,95.6271,0.9600,0.9500,0.0400,0.8400,0.8700,0.9800,0.5500
3p72,44,1,95.9543,95.2198,0.9600,0.9400,0.0400,0.8500,0.8850,0.9900,0.6554
3p72,44,2,96.5106,95.6774,0.9600,0.9500,0.0400,0.8400,0.8600,0.9800,0.6566
3p72,44,3,96.2392,95.5087,0.9600,0.9500,0.0400,0.8500,0.8800,0.9800,0.6674
